"Reporting starts","Reporting ends","Campaign name","Campaign delivery","Ad set budget","Ad set budget type","Amount spent (USD)",Reach,Impressions,Results,"Result indicator","Cost per results",Leads,"Cost per lead (USD)",actions:click_to_call_native_call_placed,Contacts,"Cost per contact (USD)"
2026-03-24,2026-03-24,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-24,2026-03-24,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-24,2026-03-24,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-24,2026-03-24,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-24,2026-03-24,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-24,2026-03-24,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-24,2026-03-24,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,21.45,1335,1804,1,actions:click_to_call_native_call_placed,21.45,,,1,,
2026-03-23,2026-03-23,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Training Campaign October",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-23,2026-03-23,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,23.22,879,1510,1,actions:click_to_call_native_call_placed,23.22,,,1,,
2026-03-22,2026-03-22,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Training Campaign October",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-22,2026-03-22,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,16.76,1039,1322,2,actions:click_to_call_native_call_placed,8.38,,,2,,
2026-03-21,2026-03-21,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Training Campaign October",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-21,2026-03-21,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,20.91,1043,1399,1,actions:click_to_call_native_call_placed,20.91,,,1,,
2026-03-20,2026-03-20,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Training Campaign October",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-20,2026-03-20,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,19.78,887,1314,2,actions:click_to_call_native_call_placed,9.89,,,2,,
2026-03-19,2026-03-19,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Training Campaign October",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-19,2026-03-19,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | MOFU | Lead - Call (+40%)| ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | TOFU | Lead - Call (+40%) | ABO | Training + Boarding",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"ET | TOFU | Lead - Only Calls | ABO | Training + Boarding",active,"Using ad set budget",0,20.25,797,1187,,,,,,,,
2026-03-18,2026-03-18,"New Sales Campaign",inactive,25,Daily,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Training Campaign October",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"TOF | Winners | FREE Dog Training Evaluation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"DogiZone - Traffic - Jobs",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Engagement - DogiZone",inactive,7.66,Daily,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Traffic - DogiZone",inactive,8.33,Daily,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Brand - DogiZone",inactive,4,Daily,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""Our state-of-the-art, award-winning full service...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""In case you missed our February birthday...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""What our happy customers are saying!""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""Some good tips in here for keeping your dog safe...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""January is #NationalTrainYourDogMonth
Our...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""Oh come on!  How cute is this?   
People UPS""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Post: ""Do you believe in the human-animal bond AND have...""",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Optimize for Lead Generation",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-18,2026-03-18,"Doggie Daycare 201707",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"TOF | Creative T | FREE Dog Training Evaluation",inactive,10,Daily,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"ET  | Awareness_Broad | CBO | Calls | Social Events",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"Lead Campaign",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"ET | MOFU | Lead | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"Dog Training Fall 2017",inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"ET | TOFU | Lead | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,cou,inactive,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"ET | MOFU | Contact | ABO | Training + Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"ET | TOFU | Contact | ABO | Boarding",active,"Using ad set budget",0,0,0,0,,,,,,,,
2026-03-17,2026-03-17,"ET | TOFU | Lead/Contact | ABO | Training",active,"Using ad set budget",0,0,0,0,,,,,,,,
